location,date,new_cases,new_deaths,population,aged_65_older_percent,gdp_per_capita,hospital_beds_per_thousand
Morocco,4/28/2020,55,1,36910558,6.769,7485.013,1.1
Morocco,4/29/2020,132,3,36910558,6.769,7485.013,1.1
Morocco,4/30/2020,69,3,36910558,6.769,7485.013,1.1
Morocco,5/1/2020,102,2,36910558,6.769,7485.013,1.1
Morocco,5/2/2020,146,1,36910558,6.769,7485.013,1.1
Morocco,5/3/2020,160,2,36910558,6.769,7485.013,1.1
Morocco,5/4/2020,174,1,36910558,6.769,7485.013,1.1
Morocco,5/5/2020,140,5,36910558,6.769,7485.013,1.1
Morocco,5/6/2020,176,2,36910558,6.769,7485.013,1.1
Morocco,5/7/2020,189,2,36910558,6.769,7485.013,1.1
Morocco,5/8/2020,140,0,36910558,6.769,7485.013,1.1
Morocco,5/9/2020,163,3,36910558,6.769,7485.013,1.1
Morocco,5/10/2020,199,0,36910558,6.769,7485.013,1.1
Morocco,5/11/2020,153,2,36910558,6.769,7485.013,1.1
Morocco,5/12/2020,218,0,36910558,6.769,7485.013,1.1
Morocco,5/13/2020,137,0,36910558,6.769,7485.013,1.1
Morocco,5/14/2020,94,0,36910558,6.769,7485.013,1.1
Morocco,5/15/2020,95,2,36910558,6.769,7485.013,1.1
Morocco,5/16/2020,45,0,36910558,6.769,7485.013,1.1
Morocco,5/17/2020,89,2,36910558,6.769,7485.013,1.1
Morocco,5/18/2020,129,0,36910558,6.769,7485.013,1.1
Morocco,5/19/2020,82,0,36910558,6.769,7485.013,1.1
Morocco,5/20/2020,71,1,36910558,6.769,7485.013,1.1
Morocco,5/21/2020,110,1,36910558,6.769,7485.013,1.1
Morocco,5/22/2020,78,2,36910558,6.769,7485.013,1.1
Morocco,5/23/2020,121,1,36910558,6.769,7485.013,1.1
Morocco,5/24/2020,74,1,36910558,6.769,7485.013,1.1
Morocco,5/25/2020,27,1,36910558,6.769,7485.013,1.1
Morocco,5/26/2020,99,1,36910558,6.769,7485.013,1.1
Morocco,5/27/2020,45,2,36910558,6.769,7485.013,1.1
Morocco,5/28/2020,24,0,36910558,6.769,7485.013,1.1
Morocco,5/29/2020,42,0,36910558,6.769,7485.013,1.1
Morocco,5/30/2020,71,0,36910558,6.769,7485.013,1.1
Morocco,5/31/2020,66,2,36910558,6.769,7485.013,1.1
Morocco,6/1/2020,27,1,36910558,6.769,7485.013,1.1
Morocco,6/2/2020,26,0,36910558,6.769,7485.013,1.1
Morocco,6/3/2020,33,1,36910558,6.769,7485.013,1.1
Morocco,6/4/2020,56,0,36910558,6.769,7485.013,1.1
Morocco,6/5/2020,81,2,36910558,6.769,7485.013,1.1
Morocco,6/6/2020,68,0,36910558,6.769,7485.013,1.1
Morocco,6/7/2020,61,0,36910558,6.769,7485.013,1.1
Morocco,6/8/2020,92,0,36910558,6.769,7485.013,1.1
Morocco,6/9/2020,78,0,36910558,6.769,7485.013,1.1
Morocco,6/10/2020,135,2,36910558,6.769,7485.013,1.1
Mozambique,3/23/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,3/24/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,3/25/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,3/26/2020,4,0,31255435,3.158,1136.103,0.7
Mozambique,3/27/2020,2,0,31255435,3.158,1136.103,0.7
Mozambique,3/28/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,3/29/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,3/30/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,3/31/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,4/1/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,4/2/2020,2,0,31255435,3.158,1136.103,0.7
Mozambique,4/3/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,4/4/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,4/5/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,4/6/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,4/7/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,4/8/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,4/9/2020,7,0,31255435,3.158,1136.103,0.7
Mozambique,4/10/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,4/11/2020,3,0,31255435,3.158,1136.103,0.7
Mozambique,4/12/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,4/13/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,4/14/2020,6,0,31255435,3.158,1136.103,0.7
Mozambique,4/15/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,4/16/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,4/17/2020,2,0,31255435,3.158,1136.103,0.7
Mozambique,4/18/2020,3,0,31255435,3.158,1136.103,0.7
Mozambique,4/19/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,4/20/2020,4,0,31255435,3.158,1136.103,0.7
Mozambique,4/21/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,4/22/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,4/23/2020,2,0,31255435,3.158,1136.103,0.7
Mozambique,4/24/2020,5,0,31255435,3.158,1136.103,0.7
Mozambique,4/25/2020,19,0,31255435,3.158,1136.103,0.7
Mozambique,4/26/2020,5,0,31255435,3.158,1136.103,0.7
Mozambique,4/27/2020,6,0,31255435,3.158,1136.103,0.7
Mozambique,4/28/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,4/29/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,4/30/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,5/1/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,5/2/2020,3,0,31255435,3.158,1136.103,0.7
Mozambique,5/3/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,5/4/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,5/5/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,5/6/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,5/7/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,5/8/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,5/9/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,5/10/2020,5,0,31255435,3.158,1136.103,0.7
Mozambique,5/11/2020,4,0,31255435,3.158,1136.103,0.7
Mozambique,5/12/2020,12,0,31255435,3.158,1136.103,0.7
Mozambique,5/13/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,5/14/2020,3,0,31255435,3.158,1136.103,0.7
Mozambique,5/15/2020,8,0,31255435,3.158,1136.103,0.7
Mozambique,5/16/2020,4,0,31255435,3.158,1136.103,0.7
Mozambique,5/17/2020,10,0,31255435,3.158,1136.103,0.7
Mozambique,5/18/2020,8,0,31255435,3.158,1136.103,0.7
Mozambique,5/19/2020,8,0,31255435,3.158,1136.103,0.7
Mozambique,5/20/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,5/21/2020,10,0,31255435,3.158,1136.103,0.7
Mozambique,5/22/2020,6,0,31255435,3.158,1136.103,0.7
Mozambique,5/23/2020,2,0,31255435,3.158,1136.103,0.7
Mozambique,5/24/2020,4,0,31255435,3.158,1136.103,0.7
Mozambique,5/25/2020,26,0,31255435,3.158,1136.103,0.7
Mozambique,5/26/2020,15,1,31255435,3.158,1136.103,0.7
Mozambique,5/27/2020,4,0,31255435,3.158,1136.103,0.7
Mozambique,5/28/2020,14,0,31255435,3.158,1136.103,0.7
Mozambique,5/29/2020,6,1,31255435,3.158,1136.103,0.7
Mozambique,5/30/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,5/31/2020,10,0,31255435,3.158,1136.103,0.7
Mozambique,6/1/2020,10,0,31255435,3.158,1136.103,0.7
Mozambique,6/2/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,6/3/2020,53,0,31255435,3.158,1136.103,0.7
Mozambique,6/4/2020,9,0,31255435,3.158,1136.103,0.7
Mozambique,6/5/2020,36,0,31255435,3.158,1136.103,0.7
Mozambique,6/6/2020,2,0,31255435,3.158,1136.103,0.7
Mozambique,6/7/2020,57,0,31255435,3.158,1136.103,0.7
Mozambique,6/8/2020,15,0,31255435,3.158,1136.103,0.7
Mozambique,6/9/2020,7,0,31255435,3.158,1136.103,0.7
Mozambique,6/10/2020,20,0,31255435,3.158,1136.103,0.7
Myanmar,3/17/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,3/24/2020,2,0,54409794,5.732,5591.597,0.9
Myanmar,3/25/2020,1,0,54409794,5.732,5591.597,0.9
Myanmar,3/26/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,3/27/2020,2,0,54409794,5.732,5591.597,0.9
Myanmar,3/28/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,3/29/2020,3,0,54409794,5.732,5591.597,0.9
Myanmar,3/30/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,3/31/2020,6,0,54409794,5.732,5591.597,0.9
Myanmar,4/1/2020,1,1,54409794,5.732,5591.597,0.9
Myanmar,4/2/2020,1,0,54409794,5.732,5591.597,0.9
Myanmar,4/3/2020,4,0,54409794,5.732,5591.597,0.9
Myanmar,4/4/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,4/5/2020,1,0,54409794,5.732,5591.597,0.9
Myanmar,4/6/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,4/7/2020,1,0,54409794,5.732,5591.597,0.9
Myanmar,4/8/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,4/9/2020,0,2,54409794,5.732,5591.597,0.9
Myanmar,4/10/2020,5,0,54409794,5.732,5591.597,0.9
Myanmar,4/11/2020,1,0,54409794,5.732,5591.597,0.9
Myanmar,4/12/2020,3,0,54409794,5.732,5591.597,0.9
Myanmar,4/13/2020,10,1,54409794,5.732,5591.597,0.9
Myanmar,4/14/2020,21,0,54409794,5.732,5591.597,0.9
Myanmar,4/15/2020,12,0,54409794,5.732,5591.597,0.9
Myanmar,4/16/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,4/17/2020,11,0,54409794,5.732,5591.597,0.9
Myanmar,4/18/2020,9,1,54409794,5.732,5591.597,0.9
Myanmar,4/19/2020,13,0,54409794,5.732,5591.597,0.9
Myanmar,4/20/2020,4,0,54409794,5.732,5591.597,0.9
Myanmar,4/21/2020,8,0,54409794,5.732,5591.597,0.9
Myanmar,4/22/2020,2,0,54409794,5.732,5591.597,0.9
Myanmar,4/23/2020,6,0,54409794,5.732,5591.597,0.9
Myanmar,4/24/2020,5,0,54409794,5.732,5591.597,0.9
Myanmar,4/25/2020,12,0,54409794,5.732,5591.597,0.9
Myanmar,4/26/2020,2,0,54409794,5.732,5591.597,0.9
Myanmar,4/27/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,4/28/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,4/29/2020,4,0,54409794,5.732,5591.597,0.9
Myanmar,4/30/2020,0,1,54409794,5.732,5591.597,0.9
Myanmar,5/1/2020,1,0,54409794,5.732,5591.597,0.9
Myanmar,5/2/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,5/3/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,5/4/2020,4,0,54409794,5.732,5591.597,0.9
Myanmar,5/5/2020,6,0,54409794,5.732,5591.597,0.9
Myanmar,5/6/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,5/7/2020,1,0,54409794,5.732,5591.597,0.9
Myanmar,5/8/2020,14,0,54409794,5.732,5591.597,0.9
Myanmar,5/9/2020,1,0,54409794,5.732,5591.597,0.9
Myanmar,5/10/2020,1,0,54409794,5.732,5591.597,0.9
Myanmar,5/11/2020,2,0,54409794,5.732,5591.597,0.9
Myanmar,5/12/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,5/13/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,5/14/2020,1,0,54409794,5.732,5591.597,0.9
Myanmar,5/15/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,5/16/2020,1,0,54409794,5.732,5591.597,0.9
Myanmar,5/17/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,5/18/2020,5,0,54409794,5.732,5591.597,0.9
Myanmar,5/19/2020,4,0,54409794,5.732,5591.597,0.9
Myanmar,5/20/2020,2,0,54409794,5.732,5591.597,0.9
Myanmar,5/21/2020,6,0,54409794,5.732,5591.597,0.9
Myanmar,5/22/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,5/23/2020,2,0,54409794,5.732,5591.597,0.9
Myanmar,5/24/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,5/25/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,5/26/2020,2,0,54409794,5.732,5591.597,0.9
Myanmar,5/27/2020,3,0,54409794,5.732,5591.597,0.9
Myanmar,5/28/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,5/29/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,5/30/2020,18,0,54409794,5.732,5591.597,0.9
Myanmar,5/31/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,6/1/2020,4,0,54409794,5.732,5591.597,0.9
Myanmar,6/2/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,6/3/2020,5,0,54409794,5.732,5591.597,0.9
Myanmar,6/4/2020,1,0,54409794,5.732,5591.597,0.9
Myanmar,6/5/2020,2,0,54409794,5.732,5591.597,0.9
Myanmar,6/6/2020,0,0,54409794,5.732,5591.597,0.9
Myanmar,6/7/2020,4,0,54409794,5.732,5591.597,0.9
Myanmar,6/8/2020,3,0,54409794,5.732,5591.597,0.9
Myanmar,6/9/2020,1,0,54409794,5.732,5591.597,0.9
Myanmar,6/10/2020,2,0,54409794,5.732,5591.597,0.9
Namibia,3/15/2020,2,0,2540916,3.552,9541.808,
Namibia,3/16/2020,0,0,2540916,3.552,9541.808,
Namibia,3/17/2020,0,0,2540916,3.552,9541.808,
Namibia,3/18/2020,0,0,2540916,3.552,9541.808,
Namibia,3/19/2020,0,0,2540916,3.552,9541.808,
Namibia,3/20/2020,0,0,2540916,3.552,9541.808,
Namibia,3/21/2020,1,0,2540916,3.552,9541.808,
Namibia,3/22/2020,0,0,2540916,3.552,9541.808,
Namibia,3/23/2020,0,0,2540916,3.552,9541.808,
Namibia,3/24/2020,0,0,2540916,3.552,9541.808,
Namibia,3/25/2020,0,0,2540916,3.552,9541.808,
Namibia,3/26/2020,1,0,2540916,3.552,9541.808,
Namibia,3/27/2020,4,0,2540916,3.552,9541.808,
Namibia,3/28/2020,0,0,2540916,3.552,9541.808,
Namibia,3/29/2020,0,0,2540916,3.552,9541.808,
Namibia,3/30/2020,3,0,2540916,3.552,9541.808,
Namibia,3/31/2020,0,0,2540916,3.552,9541.808,
Namibia,4/1/2020,0,0,2540916,3.552,9541.808,
Namibia,4/2/2020,2,0,2540916,3.552,9541.808,
Namibia,4/3/2020,0,0,2540916,3.552,9541.808,
Namibia,4/4/2020,1,0,2540916,3.552,9541.808,
Namibia,4/5/2020,0,0,2540916,3.552,9541.808,
Namibia,4/6/2020,2,0,2540916,3.552,9541.808,
Namibia,4/7/2020,0,0,2540916,3.552,9541.808,
Namibia,4/8/2020,0,0,2540916,3.552,9541.808,
Namibia,4/9/2020,0,0,2540916,3.552,9541.808,
Namibia,4/10/2020,0,0,2540916,3.552,9541.808,
Namibia,4/11/2020,0,0,2540916,3.552,9541.808,
Namibia,4/12/2020,0,0,2540916,3.552,9541.808,
Namibia,4/13/2020,0,0,2540916,3.552,9541.808,
Namibia,4/14/2020,0,0,2540916,3.552,9541.808,
Namibia,4/15/2020,0,0,2540916,3.552,9541.808,
Namibia,4/16/2020,0,0,2540916,3.552,9541.808,
Namibia,4/17/2020,0,0,2540916,3.552,9541.808,
Namibia,4/18/2020,0,0,2540916,3.552,9541.808,
Namibia,4/19/2020,0,0,2540916,3.552,9541.808,
Namibia,4/20/2020,0,0,2540916,3.552,9541.808,
Namibia,4/21/2020,0,0,2540916,3.552,9541.808,
Namibia,4/22/2020,0,0,2540916,3.552,9541.808,
Namibia,4/23/2020,0,0,2540916,3.552,9541.808,
Namibia,4/24/2020,0,0,2540916,3.552,9541.808,
Namibia,4/25/2020,0,0,2540916,3.552,9541.808,
Namibia,4/26/2020,0,0,2540916,3.552,9541.808,
Namibia,4/27/2020,0,0,2540916,3.552,9541.808,
Namibia,4/28/2020,0,0,2540916,3.552,9541.808,
Namibia,4/29/2020,0,0,2540916,3.552,9541.808,
Namibia,4/30/2020,0,0,2540916,3.552,9541.808,
Namibia,5/1/2020,0,0,2540916,3.552,9541.808,
Namibia,5/2/2020,0,0,2540916,3.552,9541.808,
Namibia,5/3/2020,0,0,2540916,3.552,9541.808,
Namibia,5/4/2020,0,0,2540916,3.552,9541.808,
Namibia,5/5/2020,0,0,2540916,3.552,9541.808,
Namibia,5/6/2020,0,0,2540916,3.552,9541.808,
Namibia,5/7/2020,0,0,2540916,3.552,9541.808,
Namibia,5/8/2020,0,0,2540916,3.552,9541.808,
Namibia,5/9/2020,0,0,2540916,3.552,9541.808,
Namibia,5/10/2020,0,0,2540916,3.552,9541.808,
Namibia,5/11/2020,0,0,2540916,3.552,9541.808,
Namibia,5/12/2020,0,0,2540916,3.552,9541.808,
Namibia,5/13/2020,0,0,2540916,3.552,9541.808,
Namibia,5/14/2020,0,0,2540916,3.552,9541.808,
Namibia,5/15/2020,0,0,2540916,3.552,9541.808,
Namibia,5/16/2020,0,0,2540916,3.552,9541.808,
Namibia,5/17/2020,0,0,2540916,3.552,9541.808,
Namibia,5/18/2020,0,0,2540916,3.552,9541.808,
Namibia,5/19/2020,0,0,2540916,3.552,9541.808,
Namibia,5/20/2020,0,0,2540916,3.552,9541.808,
Namibia,5/21/2020,0,0,2540916,3.552,9541.808,
Namibia,5/22/2020,2,0,2540916,3.552,9541.808,
Namibia,5/23/2020,1,0,2540916,3.552,9541.808,
Namibia,5/24/2020,1,0,2540916,3.552,9541.808,
Namibia,5/25/2020,1,0,2540916,3.552,9541.808,
Namibia,5/26/2020,0,0,2540916,3.552,9541.808,
Namibia,5/27/2020,0,0,2540916,3.552,9541.808,
Namibia,5/28/2020,1,0,2540916,3.552,9541.808,
Namibia,5/29/2020,0,0,2540916,3.552,9541.808,
Namibia,5/30/2020,1,0,2540916,3.552,9541.808,
Namibia,5/31/2020,0,0,2540916,3.552,9541.808,
Namibia,6/1/2020,1,0,2540916,3.552,9541.808,
Namibia,6/2/2020,1,0,2540916,3.552,9541.808,
Namibia,6/3/2020,0,0,2540916,3.552,9541.808,
Namibia,6/4/2020,0,0,2540916,3.552,9541.808,
Namibia,6/5/2020,0,0,2540916,3.552,9541.808,
Namibia,6/6/2020,0,0,2540916,3.552,9541.808,
Namibia,6/7/2020,4,0,2540916,3.552,9541.808,
Namibia,6/8/2020,0,0,2540916,3.552,9541.808,
Namibia,6/9/2020,2,0,2540916,3.552,9541.808,
Namibia,6/10/2020,0,0,2540916,3.552,9541.808,
Nepal,12/31/2019,0,0,29136808,5.809,2442.804,0.3
Nepal,1/1/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/2/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/3/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/4/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/5/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/6/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/7/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/8/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/9/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/10/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/11/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/12/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/13/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/14/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/15/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/16/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/17/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/18/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/19/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/20/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/21/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/22/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/23/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/24/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/25/2020,1,0,29136808,5.809,2442.804,0.3
Nepal,1/26/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/27/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/28/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/29/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/30/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,1/31/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/1/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/2/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/3/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/4/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/5/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/6/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/7/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/8/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/9/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/10/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/11/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/12/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/13/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/14/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/15/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/16/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/17/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/18/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/19/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/20/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/21/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/22/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/23/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/24/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/25/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/26/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/27/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/28/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,2/29/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/1/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/2/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/3/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/4/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/5/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/6/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/7/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/8/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/9/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/10/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/11/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/12/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/13/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/14/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/15/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/16/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/17/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/18/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/19/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/20/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/21/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/22/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/23/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/24/2020,1,0,29136808,5.809,2442.804,0.3
Nepal,3/25/2020,1,0,29136808,5.809,2442.804,0.3
Nepal,3/26/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/27/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/28/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/29/2020,2,0,29136808,5.809,2442.804,0.3
Nepal,3/30/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,3/31/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/1/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/2/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/3/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/4/2020,1,0,29136808,5.809,2442.804,0.3
Nepal,4/5/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/6/2020,3,0,29136808,5.809,2442.804,0.3
Nepal,4/7/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/8/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/9/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/10/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/11/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/12/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/13/2020,3,0,29136808,5.809,2442.804,0.3
Nepal,4/14/2020,2,0,29136808,5.809,2442.804,0.3
Nepal,4/15/2020,2,0,29136808,5.809,2442.804,0.3
Nepal,4/16/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/17/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/18/2020,14,0,29136808,5.809,2442.804,0.3
Nepal,4/19/2020,1,0,29136808,5.809,2442.804,0.3
Nepal,4/20/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/21/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/22/2020,11,0,29136808,5.809,2442.804,0.3
Nepal,4/23/2020,3,0,29136808,5.809,2442.804,0.3
Nepal,4/24/2020,3,0,29136808,5.809,2442.804,0.3
Nepal,4/25/2020,1,0,29136808,5.809,2442.804,0.3
Nepal,4/26/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/27/2020,3,0,29136808,5.809,2442.804,0.3
Nepal,4/28/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,4/29/2020,2,0,29136808,5.809,2442.804,0.3
Nepal,4/30/2020,3,0,29136808,5.809,2442.804,0.3
Nepal,5/1/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,5/2/2020,2,0,29136808,5.809,2442.804,0.3
Nepal,5/3/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,5/4/2020,16,0,29136808,5.809,2442.804,0.3
Nepal,5/5/2020,7,0,29136808,5.809,2442.804,0.3
Nepal,5/6/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,5/7/2020,17,0,29136808,5.809,2442.804,0.3
Nepal,5/8/2020,2,0,29136808,5.809,2442.804,0.3
Nepal,5/9/2020,0,0,29136808,5.809,2442.804,0.3
Nepal,5/10/2020,8,0,29136808,5.809,2442.804,0.3
Nepal,5/11/2020,11,0,29136808,5.809,2442.804,0.3
